,frame,x_0,y_0,x_1,y_1,serving_label,name_1_label,name_2_label,score_1_label,score_2_label,name_1_label_polished,name_2_label_polished
10669,13671,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10670,13672,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10671,13673,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10672,13674,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10673,13675,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10674,13676,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10675,13677,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10676,13678,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10677,13679,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10678,13680,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10679,13681,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10680,13682,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10681,13683,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10682,13684,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10683,13685,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10684,13686,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10685,13687,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10686,13688,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10687,13689,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10688,13690,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10689,13691,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10690,13692,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10691,13693,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10692,13694,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10693,13695,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10694,13696,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10695,13697,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10696,13698,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10697,13699,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10698,13700,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10699,13701,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10700,13702,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10701,13703,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10702,13704,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10703,13705,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10704,13706,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10705,13707,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10706,13708,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10707,13709,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10708,13710,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10709,13711,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10710,13712,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10711,13713,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10712,13714,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10713,13715,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10714,13716,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10715,13717,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10716,13718,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10717,13719,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10718,13720,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10719,13721,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10720,13722,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10721,13723,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10722,13724,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10723,13725,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10724,13726,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10725,13727,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10726,13728,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10727,13729,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10728,13730,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10729,13731,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10730,13732,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10731,13733,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10732,13734,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10733,13735,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10734,13736,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10735,13737,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10736,13738,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10737,13739,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10738,13740,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10739,13741,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10740,13742,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10741,13743,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10742,13744,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10743,13745,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10744,13746,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10745,13747,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10746,13748,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10747,13749,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10748,13750,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10749,13751,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10750,13752,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10751,13753,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10752,13754,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10753,13755,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10754,13756,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10755,13757,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10756,13758,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10757,13759,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10758,13760,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10759,13761,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10760,13762,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10761,13763,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10762,13764,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10763,13765,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10764,13766,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10765,13767,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10766,13768,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10767,13769,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10768,13770,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10769,13771,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10770,13772,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10771,13773,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10772,13774,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10773,13775,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10774,13776,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10775,13777,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10776,13778,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10777,13779,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10778,13780,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10779,13781,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10780,13782,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10781,13783,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10782,13784,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10783,13785,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10784,13786,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10785,13787,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10786,13788,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10787,13789,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10788,13790,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10789,13791,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10790,13792,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10791,13793,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10792,13794,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10793,13795,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10794,13796,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10795,13797,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10796,13798,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10797,13799,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10798,13800,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10799,13801,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10800,13802,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10801,13803,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10802,13804,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10803,13805,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10804,13806,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10805,13807,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10806,13808,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10807,13809,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10808,13810,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10809,13811,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10810,13812,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10811,13813,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10812,13814,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10813,13815,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10814,13816,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10815,13817,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10816,13818,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10817,13819,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10818,13820,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10819,13821,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10820,13822,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10821,13823,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10822,13824,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10823,13825,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10824,13826,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10825,13827,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10826,13828,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10827,13829,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10828,13830,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10829,13831,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10830,13832,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10831,13833,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10832,13834,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10833,13835,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10834,13836,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10835,13837,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10836,13838,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10837,13839,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10838,13840,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10839,13841,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10840,13842,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10841,13843,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10842,13844,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10843,13845,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10844,13846,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10845,13847,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10846,13848,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10847,13849,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10848,13850,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10849,13851,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10850,13852,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10851,13853,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10852,13854,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10853,13855,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10854,13856,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10855,13857,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10856,13858,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10857,13859,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10858,13860,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10859,13861,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10860,13862,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10861,13863,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10862,13864,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10863,13865,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10864,13866,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10865,13867,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10866,13868,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10867,13869,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10868,13870,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10869,13871,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10870,13872,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10871,13873,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10872,13874,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10873,13875,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10874,13876,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10875,13877,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10876,13878,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10877,13879,192.52,905.09,541.17,994.68,name_1,Ebden,Thiem,6-6-6-15,4-7-5-15,M. Ebden,D. Thiem
10878,14019,193.9,908.5,507.9,994.2,name_2,Federer,Nishikori,6-5,4-5,R. Federer,K. Nishikori
10879,14020,193.89,908.49,507.9,994.21,name_2,Federer,Nishikori,6-5,4-5,R. Federer,K. Nishikori
